,headline_nsr,abstract_nsr,lead_parag_nsr,body_nsr,tweet_nsr
2020-06-24,0.2857142857142857,0.19047619047619047,0.2857142857142857,0.9047619047619047,0.2097902097902098
2020-06-25,0.07407407407407407,0.2962962962962963,0.3703703703703704,0.8148148148148148,0.13793103448275862
2020-06-26,-0.12499999999999997,0.08333333333333331,0.33333333333333326,0.75,0.09440559440559437
2020-06-27,0.0,0.375,-0.0625,0.75,0.10752688172043012
2020-06-28,0.23076923076923078,0.38461538461538464,0.4615384615384615,0.5384615384615385,0.24482758620689654
2020-06-29,0.07142857142857142,0.5,0.17857142857142855,0.8571428571428572,0.19243986254295534
2020-06-30,0.23076923076923075,0.19230769230769235,0.4230769230769231,0.7692307692307692,0.22222222222222224
2020-07-01,0.16666666666666669,0.4166666666666667,0.2916666666666667,0.8333333333333333,0.25
2020-07-02,0.10526315789473684,0.21052631578947367,0.15789473684210525,0.894736842105263,0.08333333333333337
2020-07-03,0.1111111111111111,0.1111111111111111,0.16666666666666669,1.0,0.1614035087719298
2020-07-04,0.2222222222222222,0.0,0.3333333333333333,1.0,0.18374558303886923
2020-07-05,-0.5,-0.5,0.625,0.75,0.09556313993174065
2020-07-06,0.0625,0.4375,0.375,0.9375,0.12937062937062938
2020-07-07,0.22727272727272727,0.2272727272727273,0.18181818181818182,0.8181818181818181,0.15358361774744028
2020-07-08,0.0,0.30769230769230765,0.46153846153846156,0.6923076923076923,0.22068965517241376
2020-07-09,0.25,0.41666666666666674,0.45833333333333337,0.7083333333333334,0.11188811188811193
2020-07-10,-0.08000000000000002,0.48000000000000004,0.32,0.8400000000000001,0.2377622377622378
2020-07-11,0.1111111111111111,0.6666666666666666,0.5555555555555556,0.7777777777777777,0.08013937282229966
2020-07-12,0.0625,0.1875,0.25,1.0,0.09999999999999998
2020-07-13,-0.16666666666666666,0.44444444444444453,0.2222222222222222,0.8888888888888888,0.21575342465753422
2020-07-14,0.08333333333333334,0.375,0.125,0.7083333333333334,0.2465753424657534
2020-07-15,0.21052631578947367,0.21052631578947367,0.2631578947368421,0.7894736842105263,0.18911917098445596
2020-07-16,0.10526315789473684,0.15789473684210525,0.2631578947368421,0.9473684210526315,0.2248062015503876
2020-07-17,0.4090909090909091,0.3181818181818182,0.22727272727272727,0.8636363636363636,0.27177700348432055
2020-07-18,0.15384615384615385,0.07692307692307693,0.5384615384615384,0.7692307692307692,0.2636986301369863
2020-07-19,0.07142857142857142,0.14285714285714288,0.3571428571428571,0.7142857142857142,0.26618705035971224
2020-07-20,0.17391304347826086,0.2173913043478261,0.5217391304347826,1.0,0.3962655601659751
2020-07-21,-0.10344827586206898,-0.10344827586206895,0.3793103448275862,0.9310344827586208,0.296875
2020-07-22,0.12903225806451613,0.12903225806451613,0.4838709677419355,0.935483870967742,0.21333333333333332
2020-07-23,0.05263157894736842,0.05263157894736842,0.631578947368421,0.7894736842105263,0.17132867132867133
2020-07-24,0.27586206896551724,0.2413793103448276,0.31034482758620685,0.9310344827586208,0.17421602787456447
2020-07-25,0.14285714285714285,0.14285714285714285,0.5714285714285714,0.8571428571428571,0.06206896551724139
2020-07-26,-0.45454545454545453,0.3636363636363636,0.09090909090909088,0.6363636363636365,0.17368421052631577
2020-07-27,0.27999999999999997,0.19999999999999996,0.52,0.96,0.17730496453900707
2020-07-28,-0.041666666666666685,0.41666666666666674,0.33333333333333337,0.9583333333333334,0.20209059233449478
2020-07-29,0.043478260869565216,0.30434782608695654,0.5652173913043479,0.826086956521739,0.2296819787985866
2020-07-30,-0.08333333333333334,0.125,0.7083333333333334,0.875,0.17869415807560138
2020-07-31,0.08333333333333334,0.4166666666666667,0.375,1.0,0.18596491228070172
2020-08-01,0.0,0.2941176470588235,-0.05882352941176466,0.7647058823529411,0.12589928057553956
2020-08-02,0.0,0.33333333333333337,0.5555555555555556,1.0,0.13523131672597866
2020-08-03,-0.09523809523809523,0.4761904761904762,0.6190476190476191,0.9047619047619047,0.2421052631578947
2020-08-04,0.2631578947368421,0.10526315789473684,0.05263157894736842,0.9473684210526315,0.1678321678321678
2020-08-05,0.10526315789473684,0.47368421052631576,0.21052631578947367,0.7894736842105263,0.16607773851590107
2020-08-06,0.25,0.25,0.35000000000000003,0.8,0.15734265734265734
2020-08-07,0.0,0.39130434782608703,0.4347826086956522,0.9565217391304348,0.21453287197231835
2020-08-08,0.2727272727272727,0.0,0.7272727272727273,0.9090909090909091,0.14285714285714285
2020-08-09,0.15384615384615385,0.0,0.3846153846153846,1.0,0.1693121693121693
2020-08-10,0.07142857142857144,-0.0357142857142857,0.3928571428571428,0.9642857142857143,0.24113475177304966
2020-08-11,0.10526315789473684,0.4210526315789474,0.5789473684210527,0.894736842105263,0.3354297693920335
2020-08-12,-0.09090909090909088,0.0,0.18181818181818182,0.9090909090909092,0.2366412213740458
2020-08-13,-0.05882352941176469,0.29411764705882354,0.5294117647058824,1.0,0.08710801393728224
2020-08-14,0.08695652173913043,0.043478260869565244,0.3913043478260869,0.8695652173913043,0.16723549488054607
2020-08-15,-0.1333333333333333,0.3333333333333333,0.26666666666666666,0.8666666666666667,0.13698630136986303
2020-08-16,0.4375,0.125,0.5625,1.0,0.2158273381294964
2020-08-17,-0.07142857142857142,0.42857142857142855,0.2857142857142857,1.0,0.15789473684210525
2020-08-18,0.0,0.10000000000000003,0.30000000000000004,1.0,0.23529411764705882
2020-08-19,0.14285714285714285,0.19047619047619047,0.380952380952381,1.0,0.1875
2020-08-20,0.1,0.43333333333333335,0.5333333333333333,0.9333333333333333,0.24315068493150685
2020-08-21,0.42857142857142855,0.6666666666666667,0.380952380952381,0.9047619047619048,0.21478873239436622
2020-08-22,0.1818181818181818,0.0,0.6363636363636364,1.0,0.10877192982456141
2020-08-23,0.0,0.2142857142857143,0.14285714285714285,0.7142857142857142,0.24475524475524477
2020-08-24,0.2222222222222222,0.14814814814814814,0.5555555555555556,0.9629629629629629,0.07446808510638298
2020-08-25,0.04000000000000001,0.36000000000000004,0.43999999999999995,1.0,0.16262975778546712
2020-08-26,0.25,0.375,0.45833333333333337,0.9583333333333334,0.16262975778546712
2020-08-27,0.13043478260869565,0.1739130434782609,0.6521739130434783,0.826086956521739,0.18620689655172415
2020-08-28,0.1785714285714286,0.17857142857142858,0.2142857142857143,0.9642857142857143,0.21951219512195122
2020-08-29,0.0,0.2941176470588235,0.588235294117647,0.8823529411764706,0.14432989690721654
2020-08-30,0.13333333333333336,0.39999999999999997,0.2,0.8666666666666667,0.06315789473684208
2020-08-31,0.13333333333333336,0.39999999999999997,0.26666666666666666,1.0,0.2206896551724138
2020-09-01,0.16666666666666669,0.08333333333333337,0.2916666666666667,0.75,0.08616187989556134
2020-09-02,0.17857142857142858,0.3214285714285714,0.3928571428571428,0.8571428571428572,0.19723183391003463
2020-09-03,0.05882352941176469,0.5882352941176471,0.29411764705882354,0.8823529411764706,0.17829457364341084
2020-09-04,0.0,0.22727272727272724,0.36363636363636365,0.8181818181818181,0.20774647887323947
2020-09-05,0.0,-0.17647058823529413,0.7058823529411764,0.6470588235294117,0.2943262411347518
2020-09-06,0.11764705882352941,0.2941176470588235,0.11764705882352938,0.8823529411764706,0.11888111888111891
2020-09-07,0.18181818181818182,0.4545454545454545,0.18181818181818177,1.0,0.1275862068965517
2020-09-08,0.0,0.24999999999999997,0.5,0.7916666666666666,0.0984455958549223
2020-09-09,-0.038461538461538464,0.1923076923076923,0.42307692307692313,0.6923076923076923,0.19946808510638298
2020-09-10,0.13793103448275862,0.10344827586206895,0.5517241379310345,1.0,0.08510638297872336
2020-09-11,0.2692307692307693,0.2692307692307692,0.6153846153846154,0.7692307692307692,0.13286713286713286
2020-09-12,0.06666666666666667,0.0,0.39999999999999997,1.0,0.19434628975265017
2020-09-13,-0.07142857142857142,0.07142857142857145,0.3571428571428571,0.8571428571428572,0.22261484098939932
2020-09-14,0.25,0.0,0.44999999999999996,0.8999999999999999,0.17543859649122806
2020-09-15,-0.15789473684210525,0.2631578947368421,0.31578947368421056,0.894736842105263,0.15570934256055363
2020-09-16,0.1739130434782609,0.5217391304347827,0.608695652173913,1.0,0.18858131487889274
2020-09-17,0.14814814814814814,0.33333333333333337,0.7037037037037037,0.8888888888888888,0.13429752066115702
2020-09-18,0.1111111111111111,0.6296296296296297,0.5925925925925926,1.0,0.23218997361477575
2020-09-19,0.05263157894736842,0.21052631578947367,0.21052631578947367,0.6842105263157894,0.16487455197132617
2020-09-20,0.23529411764705885,0.0,0.3529411764705882,0.8823529411764706,0.13194444444444442
2020-09-21,0.16000000000000003,0.2,0.48,0.96,0.17730496453900713
2020-09-22,0.3333333333333333,0.19047619047619047,0.7142857142857143,0.9047619047619047,0.11971830985915494
2020-09-23,0.09999999999999999,0.13333333333333336,0.39999999999999997,0.8666666666666667,0.16230366492146595
2020-09-24,0.07407407407407407,0.14814814814814814,0.5555555555555556,0.7407407407407407,0.215547703180212
2020-09-25,0.04545454545454544,0.5909090909090909,0.2727272727272727,1.0,0.1590106007067138
2020-09-26,0.2,0.0,0.4666666666666667,1.0,0.06872852233676977
2020-09-27,0.0625,0.1875,0.5,1.0,0.13684210526315788
2020-09-28,0.0625,0.4375,0.5625,0.6875,0.05263157894736842
2020-09-29,0.4,0.28,0.43999999999999995,0.88,0.13333333333333336
2020-09-30,-0.06060606060606061,0.2727272727272727,0.5757575757575757,0.696969696969697,0.1916376306620209
2020-10-01,-0.08695652173913043,0.34782608695652173,0.30434782608695654,0.7391304347826086,0.2867132867132868
2020-10-02,0.21621621621621623,0.3783783783783784,0.5945945945945945,0.945945945945946,0.23958333333333334
2020-10-03,-0.17647058823529413,0.05882352941176466,0.35294117647058826,1.0,0.12371134020618554
2020-10-04,0.3076923076923077,0.6153846153846154,0.07692307692307693,0.9230769230769231,0.21052631578947367
2020-10-05,-0.07407407407407407,0.2962962962962963,0.4074074074074074,0.7407407407407407,0.21785714285714283
2020-10-06,0.12500000000000003,0.08333333333333331,0.33333333333333337,0.875,0.19655172413793107
2020-10-07,0.2222222222222222,0.07407407407407407,0.37037037037037035,1.0,0.17894736842105263
2020-10-08,0.125,0.2916666666666667,0.375,0.9166666666666667,0.32638888888888895
2020-10-09,-0.037037037037037035,0.37037037037037035,0.37037037037037035,0.9629629629629629,0.16666666666666669
2020-10-10,0.2631578947368421,0.42105263157894735,0.31578947368421056,1.0,0.06071428571428572
2020-10-11,0.16666666666666669,0.5,0.16666666666666669,0.6666666666666667,0.24041811846689895
2020-10-12,0.3,0.15000000000000002,0.4,1.0,0.18965517241379307
2020-10-13,0.12121212121212119,0.18181818181818182,0.303030303030303,0.7575757575757576,-0.01288659793814434
2020-10-14,0.21739130434782608,0.2608695652173913,0.3913043478260869,0.9130434782608696,0.16393442622950816
2020-10-15,-0.05882352941176469,0.17647058823529413,0.05882352941176466,0.7647058823529411,0.06233766233766236
2020-10-16,0.17647058823529413,0.08823529411764708,0.411764705882353,0.9411764705882353,0.125
2020-10-17,0.0,0.5,0.5,1.0,0.14335664335664333
2020-10-18,-0.14285714285714285,0.21428571428571427,0.6428571428571428,0.7142857142857142,0.18596491228070178
2020-10-19,-0.06896551724137931,0.1724137931034483,0.1724137931034483,1.0,0.11379310344827587
2020-10-20,-0.04545454545454544,0.22727272727272727,0.2727272727272727,0.8636363636363636,0.02405498281786944
2020-10-21,0.04545454545454544,0.18181818181818182,0.36363636363636365,0.9090909090909092,0.1576923076923077
2020-10-22,0.19047619047619047,0.33333333333333337,0.6190476190476191,0.9047619047619047,0.2010443864229765
2020-10-23,-0.037037037037037035,0.2962962962962963,0.4074074074074074,0.9259259259259258,0.12303664921465968
2020-10-24,0.0,0.26666666666666666,0.5333333333333333,1.0,0.13541666666666669
2020-10-25,0.1875,-0.125,0.3125,0.625,0.13103448275862067
2020-10-26,0.12,0.39999999999999997,0.36,0.8400000000000001,0.09219858156028371
2020-10-27,0.33333333333333337,0.5,0.29166666666666663,0.9166666666666667,0.0035087719298245723
2020-10-28,-0.05263157894736842,0.2631578947368421,0.5263157894736842,0.7894736842105263,0.132404181184669
2020-10-29,-0.03999999999999998,0.32000000000000006,0.39999999999999997,0.88,0.108843537414966
2020-10-30,0.04166666666666666,0.4166666666666667,0.4583333333333333,0.7916666666666666,0.07142857142857142
2020-10-31,0.14285714285714285,0.0714285714285714,0.4285714285714286,0.8571428571428572,0.13020833333333331
2020-11-01,0.0,0.1764705882352941,0.11764705882352938,1.0,0.14869888475836432
2020-11-02,0.14285714285714285,0.42857142857142855,0.3214285714285714,0.8571428571428572,0.22661870503597123
2020-11-03,0.0,0.040000000000000036,0.48,0.76,0.10877192982456141
2020-11-04,0.26666666666666666,0.2,0.5333333333333333,0.9333333333333333,0.1989247311827957
2020-11-05,0.11538461538461536,0.1923076923076923,0.6153846153846154,0.8461538461538463,0.07407407407407407
2020-11-06,-0.0625,0.1875,0.375,0.875,0.2606382978723404
2020-11-07,0.2222222222222222,0.2777777777777778,0.7222222222222222,0.8333333333333333,0.18877551020408162
2020-11-08,0.0,0.55,0.39999999999999997,0.85,0.08900523560209428
2020-11-09,0.04999999999999999,0.2,0.5499999999999999,1.0,0.40193370165745856
2020-11-10,-0.14285714285714285,0.5714285714285714,0.4285714285714286,0.8928571428571429,0.26107226107226106
2020-11-11,0.0,0.3928571428571429,0.25,0.7857142857142857,0.18021201413427565
2020-11-12,0.25,0.25000000000000006,0.7083333333333334,1.0,0.20421052631578948
2020-11-13,0.1111111111111111,0.2777777777777778,0.2777777777777778,0.8888888888888888,0.2589473684210526
2020-11-14,0.16666666666666669,0.08333333333333337,0.3333333333333333,0.8333333333333334,0.14583333333333331
2020-11-15,0.2857142857142857,0.14285714285714285,0.2857142857142857,1.0,0.18947368421052635
2020-11-16,0.16666666666666669,0.16666666666666666,0.5833333333333333,1.0,0.3315994798439532
2020-11-17,0.12121212121212122,0.2727272727272727,0.5454545454545454,0.8787878787878789,0.23720136518771331
2020-11-18,-0.04000000000000001,0.39999999999999997,0.24,0.9199999999999999,0.3270223752151463
2020-11-19,0.12000000000000001,0.36,0.4,0.8400000000000001,0.26170212765957446
2020-11-20,0.11538461538461536,0.0,0.30769230769230765,0.7692307692307692,0.2360248447204969
2020-11-21,0.1875,0.5,0.25,0.9375,0.08510638297872342
2020-11-22,0.0625,0.0625,0.3125,0.9375,0.24074074074074076
2020-11-23,0.32,0.15999999999999998,0.36,1.0,0.3438818565400844
2020-11-24,0.041666666666666685,-0.16666666666666669,0.41666666666666663,1.0,0.22338204592901878
2020-11-25,-0.125,-0.03125,0.34375,1.0,0.28498727735368956
2020-11-26,0.2857142857142857,0.14285714285714288,0.7857142857142857,1.0,0.1401098901098901
2020-11-27,-0.1,0.4,0.4,0.85,0.2147887323943662
2020-11-28,0.2,0.39999999999999997,-0.3333333333333333,0.9333333333333333,0.16535433070866143
2020-11-29,0.2857142857142857,0.42857142857142855,0.5714285714285714,0.7142857142857142,0.26765799256505574
2020-11-30,0.1935483870967742,0.12903225806451613,0.5483870967741935,1.0,0.1906779661016949
2020-12-01,0.07407407407407407,0.4814814814814815,0.40740740740740744,0.9259259259259258,0.2203742203742204
2020-12-02,0.25925925925925924,0.2962962962962963,0.4074074074074074,0.8148148148148148,0.30419580419580416
2020-12-03,0.1875,0.375,0.75,0.8125,0.27189542483660134
2020-12-04,0.18518518518518517,0.48148148148148145,0.4814814814814815,0.8518518518518519,0.22692889561270804
2020-12-05,0.16666666666666666,0.5,0.38888888888888895,1.0,0.25220458553791886
2020-12-06,0.08333333333333334,0.6666666666666666,0.5833333333333334,1.0,0.19683655536028116
2020-12-07,0.2777777777777778,0.22222222222222224,0.0,0.7777777777777777,0.33931777378815076
2020-12-08,0.16666666666666666,0.3333333333333333,0.4047619047619048,0.9047619047619047,0.3592417061611375
2020-12-09,0.2222222222222222,0.2962962962962963,0.48148148148148145,0.9259259259259258,0.2490066225165563
2020-12-10,0.21428571428571427,0.14285714285714285,0.24999999999999994,0.8214285714285715,0.2343987823439878
2020-12-11,-0.08,0.32,0.32,0.8400000000000001,0.18685121107266436
2020-12-12,0.3333333333333333,0.18518518518518517,0.5925925925925926,0.9259259259259258,0.21185185185185187
2020-12-13,0.08695652173913043,0.3913043478260869,0.39130434782608703,0.8695652173913043,0.2564991334488735
2020-12-14,0.21875,0.25,0.375,0.96875,0.33751306165099265
2020-12-15,0.18518518518518517,0.5925925925925926,0.6296296296296297,0.9259259259259258,0.2650462962962963
2020-12-16,0.13333333333333333,0.0,0.3333333333333333,1.0,0.17497103128621092
2020-12-17,0.12499999999999997,0.33333333333333326,0.29166666666666663,0.875,0.1616266944734098
2020-12-18,0.16129032258064518,0.3548387096774194,0.4193548387096774,0.935483870967742,0.20175438596491224
2020-12-19,-0.08,0.15999999999999998,0.36000000000000004,0.96,0.26242371403661724
2020-12-20,0.0,0.2631578947368421,0.5263157894736843,0.9473684210526315,0.23451327433628316
2020-12-21,0.08695652173913043,0.6956521739130435,0.4347826086956522,1.0,0.3032145960034752
2020-12-22,0.2121212121212121,0.4545454545454546,0.5454545454545454,0.9393939393939394,0.24447031431897556
2020-12-23,0.17857142857142855,0.42857142857142855,0.0357142857142857,0.9285714285714286,0.22021116138763194
2020-12-24,0.1111111111111111,0.3333333333333333,0.5925925925925926,0.9629629629629629,0.2676056338028169
2020-12-25,0.11764705882352941,0.11764705882352938,0.411764705882353,0.8823529411764706,0.21467391304347827
2020-12-26,0.08333333333333334,0.6666666666666666,0.0,0.8333333333333333,0.1952277657266811
2020-12-27,0.09090909090909091,0.45454545454545453,0.8181818181818181,1.0,0.19847328244274812
2020-12-28,0.0,0.4545454545454545,0.13636363636363635,1.0,0.1261398176291793
2020-12-29,0.0,0.52,0.5599999999999999,1.0,0.225296442687747
2020-12-30,0.32,0.4,0.56,0.9199999999999999,0.28449905482041593
2020-12-31,0.18518518518518517,0.2962962962962963,0.3333333333333333,0.9259259259259258,0.20298165137614677
2021-01-01,0.0,0.5333333333333333,0.6666666666666667,0.8666666666666667,0.22499999999999998
2021-01-02,0.07142857142857142,0.21428571428571427,0.07142857142857145,1.0,0.14029850746268657
2021-01-03,-0.17647058823529413,0.29411764705882354,0.411764705882353,0.8823529411764706,0.24187256176853056
2021-01-04,0.28,0.0,0.36,0.64,0.286697247706422
2021-01-05,-0.0625,0.3125,0.40625,1.0,0.16724336793540945
2021-01-06,0.0,0.13043478260869568,0.3043478260869565,0.9130434782608696,0.17640186915887848
2021-01-07,-0.034482758620689655,0.3103448275862069,0.20689655172413793,0.8620689655172414,0.2269503546099291
2021-01-08,0.06451612903225806,0.16129032258064513,0.1935483870967742,0.9032258064516129,0.28507462686567164
2021-01-09,0.18181818181818182,0.27272727272727276,0.7727272727272727,0.8181818181818181,0.2783687943262412
2021-01-10,0.15384615384615385,0.38461538461538464,-0.07692307692307693,0.8461538461538463,0.24735729386892175
2021-01-11,0.05000000000000002,0.35000000000000003,0.35000000000000003,0.8999999999999999,0.3112582781456954
2021-01-12,0.125,0.3125,0.5625,0.6875,0.28971962616822433
2021-01-13,0.3,0.06666666666666665,0.3,0.8333333333333334,0.23567708333333334
2021-01-14,0.10344827586206896,0.0,0.3793103448275862,1.0,0.2575163398692811
2021-01-15,0.11764705882352941,0.2647058823529412,0.23529411764705882,1.0,0.2604602510460251
2021-01-16,0.2608695652173913,-0.043478260869565244,0.21739130434782605,0.6956521739130435,0.25784966698382494
2021-01-17,-0.11764705882352941,0.23529411764705882,0.411764705882353,0.6470588235294117,0.2019099590723056
2021-01-18,0.16666666666666669,0.08333333333333337,0.33333333333333337,0.7916666666666666,0.2086247086247086
2021-01-19,0.12121212121212122,0.3636363636363636,0.6060606060606061,0.9696969696969697,0.18441558441558445
2021-01-20,0.14285714285714285,0.2571428571428571,0.6000000000000001,0.9714285714285714,0.23157894736842102
2021-01-21,0.17857142857142858,0.2857142857142857,0.5714285714285714,1.0,0.2749706227967098
2021-01-22,0.21212121212121213,0.45454545454545453,0.3939393939393939,1.0,0.25984251968503935
2021-01-23,0.3157894736842105,0.2631578947368421,0.42105263157894735,0.894736842105263,0.18855656697009102
2021-01-24,0.1111111111111111,0.5555555555555556,0.5555555555555556,1.0,0.17787742899850523
2021-01-25,0.1282051282051282,0.20512820512820518,0.5128205128205128,0.8974358974358974,0.30859375
2021-01-26,0.2058823529411765,0.2352941176470588,0.2647058823529411,0.8823529411764706,0.2543757292882147
2021-01-27,0.07692307692307693,0.2692307692307693,0.15384615384615385,0.8461538461538463,0.21148825065274152
2021-01-28,0.06451612903225806,0.32258064516129037,0.09677419354838712,0.9032258064516129,0.2519582245430809
2021-01-29,0.12903225806451615,0.32258064516129037,0.5483870967741935,1.0,0.29069767441860467
2021-01-30,0.2272727272727273,0.13636363636363635,0.31818181818181823,0.9090909090909092,0.24739583333333334
2021-01-31,0.1111111111111111,0.2222222222222222,0.4444444444444444,0.8888888888888888,0.18441558441558442
2021-02-01,-0.03846153846153849,0.23076923076923078,0.15384615384615385,0.9230769230769231,0.2630208333333333
2021-02-02,0.1935483870967742,0.4193548387096775,0.2580645161290322,0.8709677419354838,0.2441860465116279
2021-02-03,0.14814814814814814,0.1111111111111111,0.25925925925925924,0.8518518518518519,0.25948406676783003
2021-02-04,0.2857142857142857,-0.047619047619047616,0.19047619047619047,0.8571428571428572,0.23216995447647953
2021-02-05,0.28205128205128205,0.17948717948717946,0.43589743589743596,0.8974358974358974,0.28970331588132636
2021-02-06,0.13333333333333336,0.6666666666666666,0.6,0.6666666666666667,0.2814159292035398
2021-02-07,0.30000000000000004,0.15000000000000002,0.55,1.0,0.21265377855887524
2021-02-08,0.12000000000000002,0.07999999999999996,0.24,0.8400000000000001,0.18693009118541032
2021-02-09,0.21428571428571427,0.2857142857142857,0.14285714285714285,0.8571428571428572,0.26260869565217393
2021-02-10,-0.0357142857142857,0.42857142857142855,0.0,0.8571428571428572,0.15194346289752647
2021-02-11,-0.06451612903225806,0.5161290322580645,0.41935483870967744,0.8064516129032258,0.17098445595854925
2021-02-12,0.13333333333333333,0.26666666666666666,0.23333333333333334,0.7666666666666667,0.25869894099848717
2021-02-13,0.13636363636363638,0.2272727272727273,0.04545454545454547,0.6818181818181819,0.2627118644067796
2021-02-14,0.4,0.0,0.39999999999999997,1.0,0.24472573839662445
2021-02-15,-0.05882352941176472,0.29411764705882354,0.1764705882352941,0.8235294117647058,0.1567732115677321
2021-02-16,-0.14285714285714285,0.3214285714285714,0.10714285714285715,0.7857142857142857,0.18413173652694612
2021-02-17,0.0,0.13333333333333336,0.3333333333333333,0.8666666666666667,0.25492772667542707
2021-02-18,0.0,0.3333333333333333,0.5185185185185185,0.8888888888888888,0.26537785588752194
